date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018/1/2 5:00,32.418 ,0.000 ,39.512 ,0.000 ,-6.237 ,-1.311 ,14.932 
2018/1/2 6:00,34.596 ,0.000 ,40.530 ,0.000 ,-6.056 ,-1.311 ,14.492 
2018/1/2 7:00,36.607 ,0.000 ,42.407 ,0.000 ,-6.280 ,-1.311 ,14.492 
2018/1/2 8:00,39.203 ,0.000 ,45.650 ,0.000 ,-6.280 ,-1.365 ,14.712 
2018/1/2 9:00,41.381 ,0.000 ,49.242 ,2.037 ,-7.570 ,-1.365 ,15.151 
2018/1/2 10:00,38.785 ,0.000 ,45.704 ,-1.313 ,-6.354 ,-1.375 ,16.250 
2018/1/2 11:00,39.790 ,0.000 ,47.259 ,0.000 ,-7.580 ,-1.375 ,17.128 
2018/1/2 12:00,42.554 ,0.000 ,49.510 ,0.000 ,-6.354 ,-1.375 ,17.788 
2018/1/2 13:00,43.224 ,0.000 ,50.395 ,2.037 ,-7.591 ,-1.375 ,18.667 
2018/1/2 14:00,43.224 ,0.000 ,50.288 ,2.761 ,-7.602 ,-1.375 ,19.765 
2018/1/2 15:00,44.397 ,0.000 ,50.180 ,2.305 ,-6.365 ,-1.375 ,19.765 
2018/1/2 16:00,44.397 ,0.000 ,51.816 ,2.547 ,-7.815 ,-1.375 ,19.546 
2018/1/2 17:00,42.638 ,0.000 ,48.920 ,0.000 ,-5.501 ,-1.290 ,19.107 
2018/1/2 18:00,45.402 ,0.000 ,50.368 ,0.000 ,-4.872 ,0.000 ,18.667 
2018/1/2 19:00,43.476 ,0.000 ,47.500 ,0.000 ,-3.763 ,0.000 ,18.228 
2018/1/2 20:00,43.978 ,0.000 ,50.475 ,0.000 ,-5.970 ,-1.311 ,17.788 
2018/1/2 21:00,40.460 ,0.000 ,45.704 ,-1.367 ,-5.416 ,0.000 ,17.128 
2018/1/2 22:00,42.052 ,0.000 ,48.090 ,0.000 ,-5.384 ,-1.258 ,16.909 
2018/1/2 23:00,41.549 ,0.000 ,45.570 ,0.000 ,-4.147 ,0.000 ,16.469 
2018/1/3 0:00,37.361 ,0.000 ,43.238 ,0.000 ,-5.395 ,-1.290 ,16.250 
2018/1/3 1:00,32.670 ,0.000 ,38.413 ,0.000 ,-5.416 ,-1.269 ,15.151 
2018/1/3 2:00,33.758 ,0.000 ,39.887 ,0.000 ,-6.749 ,-1.226 ,14.492 
2018/1/3 3:00,33.172 ,0.000 ,39.941 ,0.000 ,-7.442 ,-1.461 ,13.394 
2018/1/3 4:00,33.088 ,0.000 ,38.895 ,0.000 ,-6.184 ,-1.333 ,12.514 
2018/1/3 5:00,33.005 ,0.000 ,39.083 ,0.000 ,-6.173 ,-1.333 ,11.635 
2018/1/3 6:00,32.837 ,0.000 ,39.860 ,0.000 ,-6.589 ,-2.548 ,11.196 
2018/1/3 7:00,32.921 ,0.000 ,40.611 ,-1.608 ,-7.943 ,-2.548 ,10.757 
2018/1/3 8:00,35.685 ,0.000 ,42.755 ,0.000 ,-6.685 ,-2.548 ,10.538 
2018/1/3 9:00,44.146 ,0.000 ,50.851 ,2.627 ,-6.727 ,-2.548 ,10.318 
2018/1/3 10:00,40.041 ,0.000 ,47.634 ,0.000 ,-6.813 ,-2.548 ,11.196 
2018/1/3 11:00,39.036 ,0.000 ,45.543 ,0.000 ,-6.866 ,-2.548 ,11.196 
2018/1/3 12:00,41.298 ,0.000 ,47.017 ,0.000 ,-6.845 ,-2.548 ,11.196 
2018/1/3 13:00,40.963 ,0.000 ,47.741 ,0.000 ,-6.930 ,-2.548 ,10.318 
2018/1/3 14:00,41.298 ,0.000 ,46.240 ,0.000 ,-5.608 ,-2.548 ,9.658 
2018/1/3 15:00,39.957 ,0.000 ,45.784 ,0.000 ,-5.427 ,-2.548 ,8.999 
2018/1/3 16:00,42.052 ,0.000 ,48.786 ,0.000 ,-6.898 ,-2.548 ,8.559 
2018/1/3 17:00,41.633 ,0.000 ,47.982 ,2.252 ,-5.757 ,-2.548 ,8.120 
2018/1/3 18:00,48.167 ,0.000 ,51.011 ,2.493 ,-3.348 ,0.000 ,7.681 
2018/1/3 19:00,52.187 ,4.440 ,53.156 ,2.681 ,0.000 ,0.000 ,7.241 
2018/1/3 20:00,54.198 ,5.948 ,54.255 ,3.538 ,0.000 ,0.000 ,7.241 
2018/1/3 21:00,52.355 ,4.942 ,53.317 ,3.270 ,0.000 ,0.000 ,6.801 
2018/1/3 22:00,46.910 ,0.000 ,47.259 ,2.386 ,0.000 ,0.000 ,6.801 
2018/1/3 23:00,42.052 ,0.000 ,42.487 ,0.000 ,0.000 ,0.000 ,6.363 
2018/1/4 0:00,39.371 ,0.000 ,40.932 ,0.000 ,-1.301 ,0.000 ,5.703 
2018/1/4 1:00,38.868 ,0.000 ,39.485 ,0.000 ,0.000 ,0.000 ,5.484 
2018/1/4 2:00,42.554 ,5.026 ,43.077 ,3.780 ,0.000 ,0.000 ,5.044 
2018/1/4 3:00,41.046 ,0.000 ,42.728 ,2.761 ,0.000 ,0.000 ,4.165 
2018/1/4 4:00,41.549 ,4.440 ,43.720 ,3.940 ,-1.226 ,0.000 ,3.945 
2018/1/4 5:00,43.224 ,4.356 ,43.318 ,2.949 ,0.000 ,0.000 ,3.726 
2018/1/4 6:00,39.706 ,0.000 ,40.235 ,1.474 ,0.000 ,0.000 ,3.726 
2018/1/4 7:00,46.407 ,5.194 ,47.044 ,3.243 ,0.000 ,0.000 ,3.726 
2018/1/4 8:00,42.387 ,0.000 ,44.819 ,1.608 ,-1.610 ,0.000 ,3.945 
2018/1/4 9:00,53.444 ,8.042 ,55.032 ,6.031 ,-2.612 ,0.000 ,3.726 
2018/1/4 10:00,51.266 ,4.440 ,53.638 ,3.404 ,-2.537 ,-1.237 ,4.165 
2018/1/4 11:00,54.617 ,7.204 ,57.150 ,5.870 ,-1.397 ,0.000 ,4.825 
2018/1/4 12:00,54.114 ,5.864 ,56.292 ,4.637 ,-2.559 ,-1.258 ,5.484 
2018/1/4 13:00,56.711 ,7.958 ,58.142 ,6.219 ,-1.226 ,0.000 ,5.923 
2018/1/4 14:00,56.711 ,8.963 ,57.900 ,7.130 ,-1.397 ,0.000 ,6.582 
2018/1/4 15:00,53.444 ,7.288 ,55.434 ,5.790 ,-1.407 ,0.000 ,6.363 
2018/1/4 16:00,52.355 ,6.199 ,54.067 ,5.147 ,-1.375 ,-1.407 ,6.363 
2018/1/4 17:00,55.706 ,6.618 ,57.069 ,4.932 ,0.000 ,0.000 ,6.363 
2018/1/4 18:00,56.878 ,7.120 ,56.453 ,4.530 ,0.000 ,0.000 ,6.363 
2018/1/4 19:00,51.517 ,0.000 ,52.244 ,2.144 ,0.000 ,0.000 ,6.143 
2018/1/4 20:00,49.004 ,0.000 ,49.591 ,0.000 ,0.000 ,0.000 ,5.923 
2018/1/4 21:00,49.088 ,0.000 ,49.859 ,0.000 ,0.000 ,0.000 ,6.143 
2018/1/4 22:00,42.135 ,0.000 ,42.916 ,0.000 ,0.000 ,0.000 ,6.363 
2018/1/4 23:00,41.884 ,0.000 ,43.291 ,1.313 ,-1.311 ,0.000 ,6.363 
2018/1/5 0:00,36.439 ,0.000 ,38.573 ,0.000 ,-2.847 ,0.000 ,6.143 
2018/1/5 1:00,35.350 ,0.000 ,37.742 ,0.000 ,-2.633 ,-1.311 ,5.923 
2018/1/5 2:00,40.711 ,0.000 ,41.737 ,1.957 ,0.000 ,0.000 ,5.923 
2018/1/5 3:00,39.371 ,0.000 ,41.871 ,2.144 ,-2.559 ,-1.237 ,5.923 
2018/1/5 4:00,39.874 ,0.000 ,41.951 ,2.386 ,-2.665 ,0.000 ,5.923 
2018/1/5 5:00,40.292 ,0.000 ,41.951 ,2.359 ,-1.333 ,0.000 ,5.923 
2018/1/5 6:00,38.114 ,0.000 ,40.825 ,1.421 ,-2.761 ,-1.450 ,6.143 
2018/1/5 7:00,43.224 ,0.000 ,45.087 ,2.386 ,-2.495 ,0.000 ,5.703 
2018/1/5 8:00,45.654 ,0.000 ,48.197 ,2.949 ,-2.495 ,-1.269 ,5.484 
2018/1/5 9:00,51.434 ,6.366 ,52.995 ,4.932 ,-1.407 ,0.000 ,5.484 
2018/1/5 10:00,49.004 ,5.026 ,51.011 ,4.128 ,-1.375 ,0.000 ,6.143 
2018/1/5 11:00,55.287 ,7.958 ,56.614 ,6.219 ,-1.482 ,0.000 ,7.021 
2018/1/5 12:00,54.449 ,7.707 ,56.641 ,6.192 ,-1.450 ,0.000 ,7.461 
2018/1/5 13:00,41.549 ,0.000 ,44.953 ,0.000 ,-2.527 ,-1.247 ,8.340 
2018/1/5 14:00,54.198 ,7.037 ,57.418 ,6.246 ,-2.761 ,-1.471 ,9.658 
2018/1/5 15:00,55.957 ,8.293 ,58.383 ,6.648 ,-2.687 ,0.000 ,10.098 
2018/1/5 16:00,55.706 ,8.293 ,57.847 ,6.728 ,-2.484 ,0.000 ,10.318 
2018/1/5 17:00,57.046 ,7.539 ,58.222 ,5.415 ,0.000 ,0.000 ,10.318 
2018/1/5 18:00,53.695 ,5.780 ,54.067 ,3.940 ,0.000 ,0.000 ,10.098 
2018/1/5 19:00,52.606 ,5.445 ,53.477 ,4.155 ,0.000 ,0.000 ,9.878 
2018/1/5 20:00,55.873 ,6.366 ,57.632 ,5.093 ,-1.589 ,-1.386 ,9.219 
2018/1/5 21:00,55.873 ,6.199 ,56.828 ,4.289 ,0.000 ,0.000 ,8.780 
2018/1/5 22:00,54.617 ,6.618 ,57.364 ,5.710 ,-2.505 ,-1.247 ,8.120 
2018/1/5 23:00,50.680 ,5.780 ,52.566 ,4.584 ,-1.418 ,0.000 ,7.900 
2018/1/6 0:00,46.156 ,4.105 ,48.009 ,3.699 ,-1.215 ,-1.343 ,7.900 
2018/1/6 1:00,41.884 ,0.000 ,43.399 ,3.002 ,-1.770 ,0.000 ,7.900 
2018/1/6 2:00,43.643 ,4.356 ,44.256 ,3.056 ,0.000 ,0.000 ,7.681 
2018/1/6 3:00,38.952 ,0.000 ,41.200 ,2.439 ,-2.879 ,0.000 ,7.241 
2018/1/6 4:00,35.099 ,0.000 ,37.287 ,0.000 ,-1.237 ,-1.269 ,6.582 
2018/1/6 5:00,39.538 ,0.000 ,41.576 ,1.984 ,-1.215 ,0.000 ,5.703 
2018/1/6 6:00,43.978 ,4.356 ,45.731 ,3.512 ,-1.247 ,0.000 ,5.264 
2018/1/6 7:00,44.565 ,0.000 ,45.677 ,2.761 ,0.000 ,0.000 ,5.264 
2018/1/6 8:00,39.874 ,0.000 ,43.077 ,0.000 ,-2.783 ,-1.290 ,5.703 
2018/1/6 9:00,43.057 ,0.000 ,45.570 ,2.198 ,-2.783 ,-1.247 ,6.142 
2018/1/6 10:00,44.732 ,0.000 ,46.803 ,2.734 ,-1.365 ,0.000 ,7.241 
2018/1/6 11:00,50.093 ,5.277 ,51.976 ,4.423 ,-2.431 ,0.000 ,10.097 
2018/1/6 12:00,45.989 ,0.000 ,47.607 ,2.439 ,-1.386 ,0.000 ,12.075 
2018/1/6 13:00,47.748 ,0.000 ,49.859 ,2.091 ,-2.452 ,0.000 ,11.416 
2018/1/6 14:00,51.266 ,5.612 ,52.915 ,4.074 ,0.000 ,0.000 ,10.757 
2018/1/6 15:00,50.763 ,5.361 ,52.057 ,4.182 ,0.000 ,0.000 ,10.318 
2018/1/6 16:00,56.962 ,7.707 ,57.016 ,5.495 ,0.000 ,0.000 ,9.878 
2018/1/6 17:00,58.386 ,7.204 ,58.812 ,5.066 ,0.000 ,0.000 ,9.219 
2018/1/6 18:00,57.130 ,6.450 ,57.659 ,4.235 ,0.000 ,0.000 ,8.780 
2018/1/6 19:00,53.025 ,0.000 ,52.834 ,1.421 ,0.000 ,0.000 ,8.559 
2018/1/6 20:00,54.114 ,4.105 ,53.156 ,1.823 ,0.000 ,0.000 ,8.340 
2018/1/6 21:00,50.345 ,4.942 ,51.494 ,3.806 ,0.000 ,0.000 ,8.120 
2018/1/6 22:00,49.172 ,4.859 ,48.626 ,2.868 ,0.000 ,0.000 ,8.120 
2018/1/6 23:00,52.020 ,6.283 ,52.057 ,4.664 ,0.000 ,0.000 ,8.120 
2018/1/7 0:00,47.329 ,5.864 ,48.411 ,4.771 ,0.000 ,0.000 ,8.120 
2018/1/7 1:00,44.648 ,4.188 ,44.846 ,2.922 ,0.000 ,0.000 ,8.559 
2018/1/7 2:00,40.627 ,0.000 ,42.031 ,3.163 ,0.000 ,0.000 ,8.780 
2018/1/7 3:00,44.062 ,4.942 ,44.632 ,3.967 ,-1.759 ,0.000 ,8.780 
2018/1/7 4:00,40.544 ,0.000 ,42.568 ,3.485 ,-1.215 ,0.000 ,8.780 
2018/1/7 5:00,40.544 ,0.000 ,41.629 ,2.654 ,0.000 ,0.000 ,8.780 
2018/1/7 6:00,44.732 ,4.356 ,46.079 ,3.672 ,-1.429 ,0.000 ,8.780 
2018/1/7 7:00,44.816 ,4.942 ,46.910 ,4.450 ,-1.748 ,-1.226 ,8.999 
2018/1/7 8:00,44.146 ,0.000 ,45.704 ,2.841 ,-1.333 ,0.000 ,8.780 
2018/1/7 9:00,49.507 ,6.031 ,52.137 ,5.227 ,-2.580 ,-1.301 ,8.780 
2018/1/7 10:00,54.700 ,7.539 ,56.158 ,6.004 ,-1.311 ,0.000 ,8.559 
2018/1/7 11:00,56.125 ,6.953 ,57.525 ,5.147 ,-1.301 ,0.000 ,8.779 
2018/1/7 12:00,50.596 ,4.523 ,51.976 ,2.868 ,-1.237 ,0.000 ,9.658 
2018/1/7 13:00,55.789 ,8.293 ,57.445 ,6.058 ,-1.365 ,0.000 ,9.658 
2018/1/7 14:00,52.187 ,6.199 ,54.898 ,5.227 ,-2.879 ,-1.343 ,9.219 
2018/1/7 15:00,51.434 ,5.612 ,52.727 ,3.994 ,0.000 ,0.000 ,9.658 
2018/1/7 16:00,52.271 ,5.864 ,53.397 ,4.262 ,0.000 ,0.000 ,9.658 
2018/1/7 17:00,52.523 ,4.775 ,53.236 ,3.190 ,0.000 ,0.000 ,9.658 
2018/1/7 18:00,47.413 ,0.000 ,46.964 ,0.000 ,0.000 ,0.000 ,9.219 
2018/1/7 19:00,47.329 ,0.000 ,47.634 ,0.000 ,0.000 ,0.000 ,8.999 
2018/1/7 20:00,48.167 ,0.000 ,48.331 ,0.000 ,0.000 ,0.000 ,8.999 
2018/1/7 21:00,56.125 ,7.288 ,56.828 ,5.120 ,0.000 ,0.000 ,8.780 
2018/1/7 22:00,51.098 ,6.869 ,51.950 ,5.147 ,0.000 ,0.000 ,8.780 
2018/1/7 23:00,40.209 ,0.000 ,40.906 ,0.000 ,0.000 ,0.000 ,8.340 
2018/1/8 0:00,36.104 ,0.000 ,36.992 ,0.000 ,0.000 ,0.000 ,8.340 
2018/1/8 1:00,42.135 ,0.000 ,43.264 ,2.225 ,0.000 ,0.000 ,7.900 
2018/1/8 2:00,38.785 ,0.000 ,40.048 ,2.386 ,-1.215 ,0.000 ,7.681 
2018/1/8 3:00,33.256 ,0.000 ,34.258 ,0.000 ,0.000 ,0.000 ,7.022 
2018/1/8 4:00,33.088 ,0.000 ,34.955 ,0.000 ,-1.301 ,0.000 ,6.582 
2018/1/8 5:00,36.607 ,0.000 ,36.161 ,0.000 ,0.000 ,0.000 ,6.142 
2018/1/8 6:00,41.214 ,0.000 ,42.353 ,2.198 ,0.000 ,0.000 ,5.923 
2018/1/8 7:00,45.821 ,0.000 ,46.910 ,2.118 ,0.000 ,0.000 ,5.923 
2018/1/8 8:00,47.078 ,0.000 ,47.741 ,1.448 ,0.000 ,0.000 ,5.703 
2018/1/8 9:00,52.187 ,7.120 ,53.853 ,5.710 ,-1.290 ,0.000 ,5.923 
2018/1/8 10:00,52.020 ,5.529 ,53.451 ,4.155 ,-1.375 ,0.000 ,7.241 
2018/1/8 11:00,53.779 ,6.869 ,55.783 ,5.468 ,-1.834 ,0.000 ,8.999 
2018/1/8 12:00,55.957 ,8.209 ,58.034 ,6.541 ,-2.473 ,0.000 ,9.878 
2018/1/8 13:00,55.957 ,8.879 ,58.276 ,6.728 ,-2.505 ,0.000 ,10.317 
2018/1/8 14:00,56.376 ,9.214 ,58.142 ,7.238 ,-2.505 ,0.000 ,12.075 
2018/1/8 15:00,49.256 ,5.110 ,50.582 ,4.048 ,0.000 ,0.000 ,12.295 
2018/1/8 16:00,47.496 ,4.607 ,48.384 ,3.029 ,0.000 ,0.000 ,11.416 
2018/1/8 17:00,47.580 ,0.000 ,48.545 ,0.000 ,0.000 ,0.000 ,9.658 
2018/1/8 18:00,51.182 ,4.188 ,49.859 ,1.474 ,1.301 ,0.000 ,7.900 
2018/1/8 19:00,53.528 ,4.607 ,53.343 ,1.850 ,0.000 ,0.000 ,7.022 
2018/1/8 20:00,54.030 ,0.000 ,53.183 ,0.000 ,0.000 ,0.000 ,6.802 
2018/1/8 21:00,62.826 ,10.052 ,60.340 ,5.468 ,3.625 ,0.000 ,6.802 
2018/1/8 22:00,57.800 ,8.209 ,57.927 ,5.200 ,0.000 ,0.000 ,6.802 
2018/1/8 23:00,51.434 ,7.372 ,51.440 ,4.932 ,0.000 ,0.000 ,6.802 
2018/1/9 0:00,47.915 ,6.618 ,46.990 ,4.209 ,0.000 ,0.000 ,7.022 
2018/1/9 1:00,45.486 ,4.440 ,45.918 ,2.547 ,0.000 ,0.000 ,7.022 
2018/1/9 2:00,37.612 ,0.000 ,39.217 ,0.000 ,-1.301 ,0.000 ,7.022 
2018/1/9 3:00,39.790 ,4.942 ,41.013 ,3.753 ,0.000 ,0.000 ,6.363 
2018/1/9 4:00,41.716 ,4.356 ,42.970 ,3.163 ,0.000 ,0.000 ,5.703 
2018/1/9 5:00,40.292 ,0.000 ,41.120 ,2.010 ,0.000 ,0.000 ,5.044 
2018/1/9 6:00,44.816 ,4.105 ,45.918 ,2.707 ,0.000 ,0.000 ,4.604 
2018/1/9 7:00,50.763 ,6.701 ,51.253 ,4.530 ,0.000 ,0.000 ,4.165 
2018/1/9 8:00,47.496 ,5.194 ,50.073 ,3.994 ,-1.354 ,0.000 ,4.165 
2018/1/9 9:00,57.381 ,11.141 ,58.383 ,8.524 ,0.000 ,0.000 ,6.582 
2018/1/9 10:00,47.078 ,4.691 ,48.036 ,2.975 ,0.000 ,0.000 ,9.658 
2018/1/9 11:00,46.240 ,0.000 ,48.492 ,3.109 ,-1.386 ,0.000 ,12.295 
2018/1/9 12:00,45.067 ,0.000 ,48.063 ,3.243 ,-2.793 ,0.000 ,14.932 
2018/1/9 13:00,45.318 ,4.440 ,47.768 ,3.833 ,-2.793 ,0.000 ,15.591 
2018/1/9 14:00,47.413 ,5.864 ,50.207 ,5.254 ,-3.028 ,0.000 ,17.129 
2018/1/9 15:00,44.397 ,5.361 ,47.312 ,4.557 ,-3.028 ,0.000 ,16.690 
2018/1/9 16:00,45.570 ,4.356 ,47.795 ,3.190 ,-1.791 ,0.000 ,16.030 
2018/1/9 17:00,48.418 ,4.691 ,50.046 ,3.109 ,-1.461 ,0.000 ,14.273 
2018/1/9 18:00,48.334 ,0.000 ,48.518 ,1.769 ,0.000 ,0.000 ,12.734 
2018/1/9 19:00,48.334 ,0.000 ,49.108 ,0.000 ,0.000 ,0.000 ,11.856 
2018/1/9 20:00,47.245 ,0.000 ,48.679 ,0.000 ,-1.279 ,0.000 ,11.196 
2018/1/9 21:00,47.999 ,0.000 ,48.411 ,1.421 ,0.000 ,0.000 ,10.976 
2018/1/9 22:00,48.083 ,0.000 ,49.457 ,2.681 ,-2.495 ,0.000 ,10.538 
2018/1/9 23:00,46.156 ,4.356 ,46.588 ,2.439 ,0.000 ,0.000 ,10.318 
2018/1/10 0:00,38.198 ,0.000 ,39.244 ,0.000 ,0.000 ,0.000 ,10.097 
2018/1/10 1:00,34.596 ,0.000 ,34.874 ,0.000 ,0.000 ,0.000 ,9.658 
2018/1/10 2:00,33.088 ,0.000 ,34.177 ,0.000 ,0.000 ,0.000 ,9.439 
2018/1/10 3:00,34.931 ,0.000 ,36.483 ,0.000 ,-1.258 ,0.000 ,8.999 
2018/1/10 4:00,38.868 ,0.000 ,39.512 ,1.608 ,0.000 ,0.000 ,8.340 
2018/1/10 5:00,34.931 ,0.000 ,36.912 ,0.000 ,-1.375 ,0.000 ,7.681 
2018/1/10 6:00,37.444 ,0.000 ,38.118 ,1.448 ,0.000 ,0.000 ,7.241 
2018/1/10 7:00,38.533 ,0.000 ,38.788 ,0.000 ,0.000 ,0.000 ,6.801 
2018/1/10 8:00,38.198 ,0.000 ,38.520 ,0.000 ,0.000 ,0.000 ,6.363 
2018/1/10 9:00,44.900 ,5.277 ,47.741 ,4.477 ,-2.441 ,0.000 ,7.460 
2018/1/10 10:00,45.989 ,4.440 ,47.473 ,3.190 ,-1.215 ,0.000 ,9.878 
2018/1/10 11:00,48.250 ,5.361 ,49.028 ,3.833 ,0.000 ,0.000 ,12.954 
2018/1/10 12:00,43.224 ,0.000 ,44.256 ,2.037 ,0.000 ,0.000 ,16.030 
2018/1/10 13:00,40.711 ,0.000 ,41.308 ,0.000 ,0.000 ,0.000 ,16.470 
2018/1/10 14:00,42.135 ,0.000 ,43.184 ,2.305 ,0.000 ,0.000 ,18.008 
2018/1/10 15:00,40.460 ,0.000 ,41.388 ,1.635 ,0.000 ,0.000 ,16.910 
2018/1/10 16:00,43.727 ,4.440 ,44.203 ,2.734 ,0.000 ,0.000 ,15.590 
2018/1/10 17:00,46.156 ,4.440 ,45.918 ,2.171 ,0.000 ,0.000 ,13.174 
2018/1/10 18:00,46.743 ,0.000 ,45.516 ,1.340 ,0.000 ,0.000 ,11.636 
2018/1/10 19:00,47.496 ,0.000 ,46.964 ,0.000 ,0.000 ,0.000 ,10.318 
2018/1/10 20:00,46.324 ,0.000 ,44.658 ,-1.340 ,1.503 ,0.000 ,9.658 
2018/1/10 21:00,46.826 ,0.000 ,45.757 ,0.000 ,0.000 ,0.000 ,8.999 
2018/1/10 22:00,43.978 ,0.000 ,44.390 ,0.000 ,0.000 ,0.000 ,8.340 
2018/1/10 23:00,40.627 ,0.000 ,41.442 ,0.000 ,0.000 ,0.000 ,7.241 
2018/1/11 0:00,38.031 ,0.000 ,38.413 ,0.000 ,0.000 ,0.000 ,6.582 
2018/1/11 1:00,35.434 ,0.000 ,36.858 ,0.000 ,-1.279 ,0.000 ,5.923 
2018/1/11 2:00,33.088 ,0.000 ,34.097 ,0.000 ,-1.855 ,0.000 ,5.044 
2018/1/11 3:00,33.926 ,0.000 ,35.625 ,0.000 ,-1.237 ,0.000 ,4.165 
2018/1/11 4:00,42.889 ,4.440 ,43.747 ,3.378 ,0.000 ,0.000 ,3.506 
2018/1/11 5:00,44.565 ,5.445 ,46.025 ,4.503 ,-1.279 ,0.000 ,2.846 
2018/1/11 6:00,47.245 ,6.115 ,49.055 ,4.959 ,0.000 ,0.000 ,2.408 
2018/1/11 7:00,48.920 ,4.775 ,49.189 ,3.217 ,0.000 ,0.000 ,2.188 
2018/1/11 8:00,47.496 ,5.864 ,48.813 ,4.530 ,0.000 ,0.000 ,2.188 
2018/1/11 9:00,50.093 ,7.455 ,52.084 ,5.817 ,-1.301 ,0.000 ,4.825 
2018/1/11 10:00,49.842 ,5.026 ,51.601 ,4.182 ,-1.311 ,0.000 ,8.340 
2018/1/11 11:00,53.611 ,8.796 ,56.372 ,7.264 ,-2.484 ,0.000 ,12.075 
2018/1/11 12:00,50.680 ,7.288 ,52.754 ,5.602 ,-2.484 ,0.000 ,15.151 
2018/1/11 13:00,46.826 ,7.372 ,48.974 ,6.004 ,-2.484 ,0.000 ,16.250 
2018/1/11 14:00,50.596 ,6.953 ,52.218 ,6.031 ,-1.290 ,0.000 ,18.228 
2018/1/11 15:00,51.685 ,8.879 ,53.558 ,6.782 ,-1.354 ,0.000 ,17.129 
2018/1/11 16:00,53.193 ,8.628 ,55.032 ,6.299 ,-1.258 ,0.000 ,16.030 
2018/1/11 17:00,57.130 ,8.712 ,56.694 ,5.656 ,0.000 ,0.000 ,13.833 
2018/1/11 18:00,59.475 ,8.879 ,58.463 ,5.522 ,0.000 ,0.000 ,12.075 
2018/1/11 19:00,54.868 ,6.031 ,54.952 ,3.190 ,0.000 ,0.000 ,10.976 
2018/1/11 20:00,57.716 ,6.450 ,57.257 ,3.297 ,0.000 ,0.000 ,9.878 
2018/1/11 21:00,60.732 ,8.544 ,60.286 ,4.932 ,0.000 ,0.000 ,8.999 
2018/1/11 22:00,56.795 ,8.963 ,58.008 ,6.380 ,0.000 ,0.000 ,8.340 
2018/1/11 23:00,51.601 ,5.780 ,52.486 ,3.512 ,0.000 ,0.000 ,7.460 
2018/1/12 0:00,46.156 ,4.775 ,47.527 ,2.949 ,0.000 ,0.000 ,6.582 
2018/1/12 1:00,47.245 ,5.529 ,48.090 ,3.512 ,0.000 ,0.000 ,5.703 
2018/1/12 2:00,44.313 ,4.356 ,45.784 ,3.324 ,-1.247 ,0.000 ,4.604 
2018/1/12 3:00,42.470 ,4.440 ,43.667 ,3.243 ,0.000 ,0.000 ,3.506 
2018/1/12 4:00,44.816 ,4.440 ,46.213 ,3.699 ,0.000 ,0.000 ,2.627 
2018/1/12 5:00,48.334 ,6.283 ,46.320 ,3.565 ,1.290 ,0.000 ,1.968 
2018/1/12 6:00,47.915 ,5.529 ,49.055 ,4.209 ,0.000 ,0.000 ,1.309 
2018/1/12 7:00,47.329 ,5.194 ,48.358 ,3.458 ,0.000 ,0.000 ,0.869 
2018/1/12 8:00,49.339 ,5.948 ,50.690 ,4.637 ,-1.226 ,0.000 ,0.650 
2018/1/12 9:00,50.931 ,7.372 ,53.665 ,6.192 ,-2.548 ,0.000 ,3.286 
2018/1/12 10:00,47.413 ,0.000 ,50.931 ,3.485 ,-2.569 ,-1.407 ,6.362 
2018/1/12 11:00,50.261 ,5.110 ,52.834 ,4.450 ,-2.282 ,-1.237 ,9.658 
2018/1/12 12:00,47.161 ,4.440 ,49.189 ,3.378 ,-2.282 ,0.000 ,13.174 
2018/1/12 13:00,43.057 ,0.000 ,45.302 ,1.876 ,-1.951 ,0.000 ,14.272 
2018/1/12 14:00,50.345 ,6.283 ,52.298 ,4.959 ,-1.759 ,0.000 ,16.690 
2018/1/12 15:00,50.009 ,6.366 ,51.869 ,4.852 ,-2.473 ,0.000 ,16.470 
2018/1/12 16:00,51.852 ,6.953 ,53.960 ,4.852 ,-1.791 ,0.000 ,15.591 
2018/1/12 17:00,56.627 ,8.209 ,55.756 ,4.986 ,0.000 ,0.000 ,13.613 
2018/1/12 18:00,58.051 ,8.042 ,57.337 ,4.771 ,0.000 ,0.000 ,10.976 
2018/1/12 19:00,61.486 ,7.372 ,54.148 ,1.635 ,6.493 ,2.761 ,9.219 
2018/1/12 20:00,62.910 ,9.131 ,55.863 ,3.217 ,6.376 ,2.761 ,8.340 
2018/1/12 21:00,66.009 ,11.644 ,58.758 ,5.039 ,7.666 ,2.761 ,7.241 
2018/1/12 22:00,62.407 ,9.968 ,55.836 ,4.289 ,6.439 ,2.761 ,6.582 
2018/1/12 23:00,54.114 ,7.958 ,53.987 ,4.557 ,0.000 ,0.000 ,6.142 
2018/1/13 0:00,45.486 ,4.523 ,45.731 ,2.413 ,0.000 ,0.000 ,5.264 
2018/1/13 1:00,45.486 ,4.440 ,46.749 ,2.788 ,-1.322 ,0.000 ,4.385 
2018/1/13 2:00,44.565 ,5.277 ,45.731 ,3.699 ,0.000 ,0.000 ,3.506 
2018/1/13 3:00,38.533 ,0.000 ,40.128 ,0.000 ,-1.610 ,0.000 ,2.627 
2018/1/13 4:00,44.146 ,4.607 ,45.597 ,3.512 ,0.000 ,0.000 ,2.188 
